target,features1,features2,features3,features4,features5,features6,features7,features8,features9,features10,features11,features12,features13,features14,features15,features16,features17,features18,features19,features20
-1,-5.16167164934686,-3.47674064234825,-4.37038997122798,-3.36167262434111,0.488193467187428,-4.02916188886648,-0.597536881885232,-7.68380979181291,2.6267649231437,0.079665958652511,-3.51908925631083,0.247831958901782,-9.25696480377301,-6.05727097056231,-3.17424744064621,-6.15075949846052,-3.21001266980053,5.44307045568817,2.46218674504916,3.97653981132332
1,-3.30554649056968,-8.51386499219354,-1.26344030718762,-5.49376256307249,2.97685147890537,1.39796437416658,5.75726021977859,-3.06760614901238,-3.05100483770254,-0.588425679629928,-3.48023232094016,-5.08884615254432,-1.42122570203792,0.87616380217244,-2.46327017308849,-3.05147291893575,-4.97951299185297,-2.39103905412828,-3.927623420753,-4.7986290665993
-1,0.36263339454851,-1.82110709545105,-5.4392861364434,-0.437520264666224,-9.2009874117097,-3.96354197749308,-2.89041265570609,5.99310832152233,-10.9819315896006,-7.00278904452747,-9.13066593141109,2.77579499444414,3.89015186046187,-0.420643627362085,0.256247337286388,-4.52943577879589,-12.9650311131617,1.51931913784479,-0.143397013533678,-3.25521477282896
-1,2.30508586666482,2.75516875124658,0.590866741362341,-2.72151079918109,2.29831830985966,0.65771667477232,-4.38290501187309,7.82104068358636,3.92227547431539,-3.53394765478819,12.1150698717116,-5.10787726546228,-8.98053360924681,-3.34325368922901,-1.3207304761769,-7.95817299888497,4.26559315572843,1.83545256770348,-7.40958813447261,2.29421429716421
1,-3.90794189020869,-3.1913305268332,-0.242488372964556,1.75084243511878,-1.41276720848884,3.85598723523802,3.16042752004975,0.0898480574209182,-0.114487001927079,-3.50207218691744,-4.36596556985782,-1.12187355729901,-1.22520518096044,-4.46210662373131,2.89463192151083,-5.20118270343657,0.28194665878042,-7.27690370014371,2.88777974501624,-0.988540120607811
1,-0.555450349437048,-0.523661972824029,0.253159962936775,2.91990292816325,-0.669283295504203,-4.10074457174835,4.89065523327518,3.75152878943259,1.13638308860941,-4.90744022126063,-5.69762727639652,2.95973381838934,0.254939480026458,-0.910660575674529,3.03970769039735,-6.11279850030921,1.06475217007485,0.17745874649464,-2.08511547642043,-1.69211111752366
1,-7.61562656325411,-2.82527784980469,-1.49987529814788,1.86880006896128,1.91584632644951,-4.52996868638492,-6.36847118665074,-4.64277947920478,9.32412359733799,0.632446089758878,-1.85885156728561,0.880589151062656,-2.96066216989036,-0.463261285555437,-3.41975565385627,5.57032961442833,-1.67871924359679,-12.9444440007974,6.61924320830628,3.95146935352376
-1,-2.96141108463356,-9.05495343927341,1.66823934620727,-5.05516972491101,-0.859564806583213,5.05929561192527,-4.00705027571772,-0.633801660050694,-0.348063300719754,-3.72908593591898,-4.39394583187206,-7.26712868844593,-4.96662233600127,-7.8408855609149,0.67380232939023,-3.14336396937907,-4.85885304108863,-1.01910994087657,-5.98618500018642,-1.28565354059468
-1,-0.233297965860174,1.32836808199001,-0.0874432822785107,-6.38672239101349,-0.232310190715083,5.73460345729203,-0.158667226789869,-4.23430579452618,-3.73906717080214,-0.62395400742249,-0.950968708936025,-3.0331131515213,-5.62119773441529,-4.50335306362856,4.00720623624851,-2.52871463036681,-0.523893658147661,-5.58565082838418,1.47574795715203,-2.09222329884114
1,-4.43722869799954,-2.67302354584664,-0.272696322822484,2.8772884038855,-3.7588484715681,0.910207832899522,-0.215684192009304,-0.473623348968185,-3.90749616016927,-1.52253566951404,-6.07547952581986,-5.94014749793097,3.1439916790953,-2.02186801404125,0.894888649558622,3.85678349501126,-8.91071404237314,-6.81785760217913,0.705348556837304,0.339988983250249
1,-3.25269846239524,-6.35175991758576,1.59137251999436,3.57947823282864,-1.88734272148499,7.35421841824014,3.6554927169589,-3.42164325789248,5.7179362079424,0.939694874415812,1.74614937566645,-2.44339093184449,-1.76473947822973,6.44017174755353,0.11866267328623,-3.31296279840877,1.76075440643842,0.0297684902709725,-1.08484196947436,-1.15125962095569
-1,2.62809210907936,3.91074185731793,-2.46418289336594,5.82617473735957,0.654655606572025,-0.995600449627779,7.95562095544523,6.2912397704633,-0.315983386643609,-8.15756611165864,0.640162921415209,-0.973696559418872,1.94877003293462,8.83215015995757,-3.42081082722215,0.213159245547536,-2.34138762786684,-1.91461086947771,-1.98794259273568,-3.27310238329841
1,1.63843479622773,4.93733723100833,-5.7719253310488,-4.69686909243528,4.8133766581996,-2.27004206201777,-6.43485483160639,-3.42019561904675,-10.4465466936606,3.61445062483243,7.48439674517167,2.16502247876274,4.07982536126519,16.304393523445,-1.29527460178225,7.75550640849871,-0.017735526711687,5.73664066042365,-3.38096923959006,-2.18318383247583
1,-6.37583481968008,-6.39044767246484,5.12047260170868,-3.55985531723157,2.94243510599423,11.5770324365103,0.394340324344488,-10.8169041034783,1.38362906320575,1.34872345318361,2.47684074531688,2.6859201330786,-3.33920832095491,7.63691218437456,-0.392593005429467,2.63424030686489,6.21756576863558,-0.399648676423108,0.790727415431622,6.80921365400821
1,7.28073777437926,3.7154773872878,-0.862196603568149,-1.00988923634384,3.04766696187319,-3.58847139316213,1.44163756427072,2.58361596713987,1.95886619184421,-5.76385230436684,0.751570172147527,4.5114987713155,-0.844148601153361,-0.695019694310106,6.79526611447942,-3.10884855140329,-1.11336725990633,4.84234379832914,-1.53032308715234,-1.23362015382497
-1,1.37902693133255,0.176228774747066,-1.67837571368108,0.852082514953366,-0.764299797420087,-1.27416527065119,-4.728680672115,12.5576728240185,0.912002137682472,-2.03762254425405,0.944866319608792,0.312223696402972,-3.12407676357989,-3.36470776263576,-2.04606050610284,-3.02803632826828,-7.24390996216748,1.77351206526125,2.84932161557832,-0.698340476610388
1,-2.95657318589024,-1.43008918173569,-4.01654497695404,0.782251331192689,4.46076696167351,1.4077726952962,-3.66325703266015,-4.63037862892141,4.30374506427325,2.97189434169885,-1.25176253400368,-2.8136895144345,-1.62385404302241,0.368809335335041,-4.42403631143673,1.98913359640004,3.92208370544799,-1.21702795716864,3.44019127654696,0.607257725323203
-1,6.56378986865959,7.11701602292894,8.61946511689047,9.27202371486438,-1.49685084853843,-2.26698003861161,7.47273894348506,-3.70170177886051,-4.51311598247236,-2.67736584865345,2.6890470384843,3.56793842817949,6.08192959331175,1.20916008766855,3.43504062166486,-2.33965539297726,3.07991775695517,4.21810072545293,1.19942808473588,-3.78266064767913
-1,-4.71539773247509,-2.57197129319368,5.55210481336173,-3.21870398785844,0.5799902605613,8.75285592307339,1.95148456971104,2.55968465452778,1.24715324661311,-1.8775007849874,-5.7850074696375,3.02532481089337,-11.349106580757,-6.13905134257694,5.43264016285489,-10.5355340105662,1.74355586251488,-4.08697809297884,4.00294362861583,-6.53381794673311
-1,6.53611937233294,3.23086694092543,2.71418166168635,4.29325355172824,4.03509048375463,5.62801007552395,-2.53766720419496,1.37500464930138,0.224683647835174,4.38077535302973,-1.56045920073296,0.917092588845698,4.20551557769472,4.34600793890637,3.84550179572542,-8.01879129973382,1.32351463009234,-2.42468271722607,4.21061827769042,-1.31125144346841
1,-2.45569483415767,-0.197946052498544,-2.65038099182983,1.11000037271405,-2.15973604330596,-1.64315376283672,-2.12850505908,4.04010559762534,-3.07282762053074,1.80720751491509,1.66090632875063,-7.74852515106572,2.63007758575704,-5.49656124025563,-4.1114579831977,1.54297054917436,-1.90195566334919,3.4366315946914,0.955745292617381,7.88364124943168
1,3.32185899025998,5.65993929614203,-1.36808516280096,1.87732972382074,-1.84939500277055,-8.61196984192266,-1.93319618548343,3.38474122965702,2.53889066104597,-2.04522473154723,-1.66874946990488,5.51011556271556,7.73724693507252,-0.539771798620995,-8.83044681275549,5.02213787510875,-1.65805912383664,-3.95026512053998,-1.77964097629502,1.86869137842698
1,0.863424419755664,5.34041413446307,-1.27319163426182,4.66045655584094,4.54477525817797,3.39730349792692,-1.093293582287,3.63105740951042,1.47938996169623,7.37928610164333,6.86408986462232,0.210309204366872,1.68446054493442,-4.29687885984089,8.63583242353536,-0.366437397112839,0.545694732254665,-1.14719481066056,3.23205326339656,1.81726392690938
1,2.90542546390853,-1.61772175758943,-2.0254999222005,0.728048199149202,3.36204972513231,0.0364893277141116,0.638854287030579,2.147010519105,0.0253415582098531,-5.19579218747183,-2.97689126042123,2.97179354444796,5.73668895249404,-4.07138406950946,0.483943961803333,-5.28497641948597,4.48749892625347,1.8591363846519,-3.50219873035435,3.16189380314244
1,9.24702581478017,7.52665145614665,-3.30792651799205,-0.497998723930329,11.4517232860336,0.767592286527612,-7.88610330486586,8.39850758015955,6.19584362207476,2.02489704802612,3.51342832131492,0.689574230858813,0.105836538624966,-3.89416070001358,5.76915724468072,-4.78274000719508,9.34564430776129,-6.07278477894262,4.12168942131801,5.35243664090117
-1,0.977120117647768,6.841686171874,2.52434124161918,7.98816876840975,0.233187079278522,1.47101028897844,-2.38709614848464,4.97898472763115,-1.30043056412335,-6.58975072115556,8.17537754587044,7.0878934191765,3.68271052704304,-6.2290567250913,0.351576120478104,5.25834279830063,6.47903222489322,-7.61320670688858,1.04483875631127,10.6035510510108
-1,8.69963461873376,7.75739162382586,-0.394628811269965,10.1797333233442,1.55437838902899,0.735070145111052,5.61432016047192,6.09690374553626,-5.00314631788361,-5.09443844950401,-0.676302059766223,7.02219404659957,13.0653785916381,7.10853522956597,1.66761403955603,10.0399109990958,-8.65421536535226,10.2815424367124,-4.30388320699733,0.633298595512435
-1,7.57232748435307,7.07586737207793,2.72842963964274,8.12087887880092,3.3032682348298,5.00971295723731,-1.20851589117726,1.24281279375225,-0.773912359755019,-1.28008814699032,10.5343606210542,6.8631854994353,3.05481810900093,1.42603768813025,3.51783295336826,-3.88062084285525,6.02385734707449,3.47789746464273,-7.05175466123717,-2.55907891018582
-1,2.69584388101632,4.68116115516206,4.38626490564804,-0.511237683711648,4.33161531934866,-0.160691244685133,-1.05585135899689,0.645683666238055,-1.62741254951073,-4.8520873139181,0.303402917437665,4.97603384940693,1.06753899778944,-3.5660116998182,4.24425956075915,-5.951747625939,2.36676740766876,7.16550458904846,-3.80689594406944,3.68901352154683
1,-6.82061668313317,1.17163894966947,-6.88687541279578,0.853985237076352,2.00261260572697,-4.99301951886953,1.71812724825219,6.48592348211631,-1.60616603530077,-12.2459825891566,-1.48101592285565,1.61314213214868,-1.86679479353299,-2.62928538834852,-0.789890919739634,9.98703923276116,-3.5075146795634,8.08776722390431,-0.406629014200619,13.0575681665332
-1,2.25288880058574,-1.86395774738165,-8.60570890776511,-7.80824262464994,-0.660834148198794,-2.00848670833464,-3.11909122213307,13.222476462142,-3.25796634476583,-5.92193192873199,-0.117949190809195,-1.46697790788039,-4.00193736847971,-12.693710246729,-5.34006055504333,-0.561906368238864,-11.463031665577,10.1767173450802,-4.68257750088251,9.84120412040479
-1,-8.80001958456415,0.386106420215974,-0.747950513441462,-6.860538472671,-3.02996184891056,4.1177994877937,-0.712005645738436,-0.480169894910561,-10.2381546174457,1.23608804686896,-6.29135329732097,-4.41322469993794,1.7957024154658,-8.96291966288669,4.99248170769037,0.460205097174762,-3.72193692574078,10.5172799033327,-1.91818157081859,2.33535416391092
-1,-5.60094500085187,-5.88498131449356,-0.705454742502759,-7.00748559154536,-1.45530608655947,0.827974932970262,-1.58110342326611,6.2323960324227,-5.45142224757393,-4.29037278255109,-4.35684591615753,-2.05775948175218,-1.02381817598096,-12.0586644834463,0.0204442635164078,-5.01943747155798,-3.63476401957785,4.81810518797569,-8.37298503199744,3.47414338417878
-1,-7.30605265789494,0.727338859021343,-1.10396493965412,-1.08356656698982,0.494116702549709,-0.389833691613307,-3.84093052790526,4.28290902235542,0.00958961240957001,-2.50648754833662,-0.452008737329566,8.16848311110411,-4.13641801244653,-4.85680947090991,4.538622432179,-0.226217669942571,0.494230414530831,-5.36185287211415,-3.52631874773903,9.14038820491824
1,2.18229252523831,0.240844902009433,3.45763404631676,2.12147001791462,3.40152501706172,6.935997714257,0.521392484608169,-3.01911945630418,2.56108687871722,1.80368559655584,2.46787958702722,-6.72938060178357,-0.366059534490422,6.40757043758745,-3.39067878952511,3.62644553254932,1.61499927578102,5.05552239619284,-0.305808050464032,11.7810039489074
1,-2.83740121192982,-1.60090304874279,-3.44825160205264,-1.21618187717668,-9.47276923399997,-8.57077001976373,-3.81336467350721,0.126092119760403,-6.49025458906663,3.34301113822842,-9.08023639165646,-2.53716292627725,-3.9636886120943,-4.28837376007581,-1.66778780229432,3.20836708486092,-12.6967586594291,-5.8019567139897,0.30581761307432,12.0897766223638
1,-0.781142596420998,3.03411673233648,8.24162230886895,3.0739952484989,-7.33652183715751,1.98094404176819,0.953674945436915,-3.75917069040306,0.999339033941953,-4.46543853256652,1.6121473639238,6.45148432849252,3.76240135476271,-1.5554194040681,6.30034237547338,-3.30408732951845,2.69015558717241,-1.57086319952548,1.03147735970711,3.39128840960803
-1,-3.13973182702442,-0.989880075888756,1.07820883707166,2.18034555762728,2.21088225218479,-0.488404711428968,1.27588627572975,2.96762453604375,-3.48827614210707,0.348471439838201,-10.0429642279133,-6.48781844386399,3.92339410944217,1.01480817684216,0.769134593867316,2.97092091917685,-7.3138022847947,-4.36896126393614,-2.25010372969561,-2.78261306496871
1,-6.74525157415225,-3.91151084615067,-0.632438557581624,-1.38350889985306,-4.01478620865367,5.00962883764729,1.07030805931154,1.74020958086569,-8.34619166779948,-1.73644818772173,-8.90546507166374,-3.80539423426777,-3.0688866312187,-6.84903758214119,5.25268833017153,-4.95884820924588,-8.49513313113661,-4.36896092899881,-1.24950651653446,4.28428685119267
1,-10.7114372012675,-4.03232977413867,0.574562897670677,-6.22550034289709,2.44703623387268,-4.21560563175677,-2.7343739382407,-1.03997196806732,6.41955602703668,2.4738303726279,-11.1185645995808,-3.03855329466057,-6.66915085151712,-14.3875577259207,2.18647377505923,-1.92726781177912,2.06473085393667,-6.57496777636535,-3.13128693650722,4.92768280481503
1,-7.38685956986057,-3.16756089860601,-3.01208949447855,0.931809616610589,-10.1190493075604,-0.0494952509517361,-6.50678504306488,3.01084533944459,-6.8825685948458,0.72919219928716,-9.84792450697276,-2.96927278006786,3.31331053181981,-7.67987301021916,0.545421258266451,3.04984422989214,-7.26983549700626,-5.44477526048605,1.39433263259118,0.903361218546515
1,-7.85187812186159,0.200239012098709,0.717227305671583,3.17138113863137,3.13334308493727,1.12246013694776,-4.98099141928909,7.51748523742332,2.05832737313017,-4.38814134837007,-1.20407188926737,-1.56030957542466,1.53425612763702,0.633822470542961,-4.35490753670016,5.27751703253563,2.38018499822586,-4.59476203414785,9.7858441606375,6.07752865858909
-1,-1.13041797511184,1.02658309432847,9.41327399370601,2.92934756719596,-6.93156610231868,0.79549516361139,4.28426008949005,-0.55496836082909,-2.26298661675028,3.13055543257148,2.64370796548044,-1.70675039244796,-0.586419762084856,1.64174093033299,1.2727087464868,-1.52267349087571,1.86207320542612,-13.6659667037381,0.139125262462723,-3.38659572977901
1,0.204899260389517,7.7628893656676,4.15971281548188,5.26279637529549,6.20851277707534,-0.861489191655641,1.2384603722862,-2.52622508917087,5.75650547450439,2.10473821529178,8.93676062234916,2.19888136085558,-1.55182154682164,2.92975315755209,5.56641393346681,3.55016420130575,11.1817481589697,-1.31200805325466,4.81959623120475,9.03202550996373
-1,8.45699310267346,5.32091427839334,-0.0939633246383291,6.85421432395542,2.16962178950374,-9.28206795906265,-3.56611831234996,0.0108808444100008,2.76051051719907,1.60474624208688,3.84500583407845,-1.57755385378581,3.63902479027129,11.105802520009,-4.52799703984842,6.11586624886123,-1.04421346698128,-6.88835011642627,4.74109019898959,1.49327345372006
-1,3.78332598478818,8.49097054890316,-0.894856694404818,2.27609002677997,5.75560554475092,-1.46046372901017,4.31987891871953,-1.92657317266948,-7.97204811113799,8.2263144899213,-3.01096522687081,-0.825313659810141,3.35836798605274,5.82607369409025,1.93196892597608,5.07959866517683,-5.72384984398362,-2.71149209592419,2.87123704956894,-6.37157163822291
-1,-0.992181375980728,-0.721282928243381,4.43533098720174,1.45052251292985,1.12339992226198,3.56474394662403,2.72228775382393,2.98269870696531,0.818970161478014,1.94248347764548,-2.85942062547126,2.23511147310012,-0.224773183486324,1.23692447586008,1.26972606669454,1.67509920504835,-2.8457758301147,-7.73095600981659,4.84706348339567,6.16337851324299
-1,10.5611744231399,4.23769105886819,0.10729390880756,4.29499160181634,1.69760324812074,9.83931526560504,1.49854490938601,6.16509470033418,4.73474478083571,5.59806650620036,16.1826182650729,7.56150464006892,1.20536797534137,5.45086170337979,11.9417477136037,-3.22947635830265,5.18436553874403,-1.27374949728518,0.0278817822699611,2.42156073146869
-1,1.28660628254867,0.06606391558498,0.519053836133211,1.07458602464345,7.83261457282146,6.26962416751927,1.76028260170058,-0.823260397129525,0.871280301763422,6.79699713552291,0.387964297825451,-0.23017462297928,5.02018196687965,4.9753708103305,10.1718467969456,-1.66804856829794,4.44817054161085,5.76542478496471,7.08480611106513,2.30635237685882
1,6.2897771957002,3.132371928443,-3.72892646779316,7.5771062694653,6.3023767652972,-3.54087811331644,-1.44940650222776,8.15142230569478,-0.16232658183155,-5.36531007731618,1.99279093721911,4.97999613026396,2.63977714175674,2.26755672009964,-6.38832697974634,0.184951385571757,1.54197737593344,7.63662565327474,-6.72713412656802,6.70123967217121
-1,-2.1650791673992,2.69375404312651,5.21078061427273,4.94046551531432,-1.43177848030537,-1.54029022564723,4.43893765430941,-0.865031741309203,-2.14981771162157,-4.53660634446627,-0.808477261459882,10.4265370122024,9.22696741223633,0.491126369368021,3.79508202871286,-2.74012283284515,7.48946823375227,14.5058118256596,-3.46770221248346,5.62671852008525
1,4.81630192498916,8.0239787497991,-0.430787810355957,6.31612362301478,2.58230916321026,3.44750305096718,-2.98092540061455,7.5901510965457,0.408955462673993,-0.879755191659992,1.50506907983796,3.55772944553802,13.7639760464978,2.31334751546052,3.09066604595787,1.4889187632104,0.00744911715766383,6.30296839619952,2.73587284100284,-0.624988978468278
1,6.96874897058148,-1.93869441362471,6.28473611893733,6.75200538067389,-1.86590991338723,7.28198573096002,2.66514869294651,2.48844876023027,1.04472080521548,6.27125317090847,3.67738727935847,6.62332133478244,5.33115779680924,4.53104646929575,7.7306779440088,-0.209078471804987,-0.1820221619283,-0.459763837179087,5.14420200323583,0.0639038971911408
-1,8.2937557467084,9.16105781194748,-2.79720370128831,3.41126233202059,4.74060905063339,-1.69827174898303,8.53899901596548,3.80621835383966,-3.71118351137918,-1.2638697065093,0.436825012620624,5.64366672250103,4.67011920041342,3.35551850085548,0.852655029158168,-0.622974946942072,-2.86131326039341,2.12964700267372,4.79437202850514,8.73893700784296
-1,4.41494377335678,2.05737619516737,2.03736511464696,15.5601399508154,-0.539028653150161,10.300763137951,-0.694820900172337,3.72338767803482,-2.34652584699554,-4.19218539632807,1.05538785972915,8.90496895431342,8.33440427090901,0.253847630876967,13.3222934664745,-2.50887720524514,4.92574886293941,3.79138129417093,-0.935888889713352,4.78534124416147
-1,13.1656350894369,4.6653629129341,4.89066522900638,5.64930752167933,-3.60891603020262,5.57002739992431,7.37081267716158,-2.47813148355611,1.40443472031249,2.66577533759679,3.28532706469328,6.60935511502098,5.06453944466553,2.19808133537545,-1.98613119574644,-2.31189751545124,2.7410654445292,5.75016619350414,2.61118196277968,4.81696027590533
-1,3.19977047965862,4.77780679394064,-0.0598203410167321,7.66092165039785,-0.573850922537551,-1.99077529240382,3.95788641497454,4.66690260388264,-8.25846485384486,-9.85572299368215,-0.683545079471829,9.20146790343207,-1.09669118366659,3.78058125847902,-2.326328895957,-2.5423220029563,-4.80662589186341,6.70266867425678,3.39694956667356,9.6582904872117
1,3.70132716419264,0.221757386829792,1.15796328444111,7.05911096077986,-0.322335298215606,0.726897330469192,2.96468227089339,0.94266373412728,2.68563154182878,-2.46738964595843,1.33889209288755,2.53181314951264,5.30386909784643,-2.38889659563789,1.45352572238758,-0.503858907825893,4.68727315881908,6.90822549547596,1.69979964828162,4.97340451105835
-1,-2.44509443665305,-3.11061838264338,0.894207989803153,-4.65624080763955,2.08411359753447,-2.35258434972936,-2.71808978759107,2.51964259042544,-2.99162038989518,2.81064380115224,-3.60428287595516,4.71353924935509,5.33179159163577,-4.2303654824404,4.80187205503068,-0.613891499474384,1.26188672076415,3.60899581986577,-5.35552740197059,2.19864266833465
-1,-1.26499783195296,3.88266118412673,-4.08875189078429,4.39879322833466,0.269919138120483,-1.91774829012058,-1.68923701330271,4.60555802155973,-3.23053028211512,-3.94834153608567,-3.01950560482289,1.00860317135415,3.69064271271494,-6.42913491873968,-1.2666414890153,2.3590933065005,-0.559938188565272,1.06728790702931,1.81762036152206,-0.805873323931836
-1,-0.744348418838818,-5.09874391254056,-3.74314607937909,-2.18669801541295,2.60692863177063,2.39867540029792,-0.137911799210835,5.25862472601296,-0.456294408097555,-3.73379144982663,-3.18085290244381,-0.161868632649065,-1.92914656416376,-0.12683438113742,-1.79287678416086,-1.48400186236881,-4.87322270189675,1.68581274281372,-0.174620610114898,8.79467667539661
-1,1.7711737491898,-3.40651856855611,-2.54169682513928,3.20599099218586,-1.19365430922616,-1.42901149425921,-0.375088260324899,9.99501203453068,-6.61943732560117,-2.46425429394175,-5.47003520627361,-0.714755399853951,-3.19474735850609,-2.87412041835479,-4.19349791903893,-5.76810860259985,0.521108232068634,6.72322858822709,0.417692144824611,7.75863300188365
-1,-1.51448687845339,-4.50468149879382,-7.15168948851274,2.1660931862547,2.20621860611683,-1.22907466760343,-5.82062550839978,11.288834347126,-2.62377064100737,2.50646414041909,-1.62586183172452,-0.0971732713628575,1.92978889256241,-2.78909294918795,5.50216452296872,2.02838612129077,-5.38676229843166,3.93465694729925,0.609898455532244,-1.03439655503407
-1,2.13420139597071,4.35037105693443,-3.08835393309782,1.97069015129347,-4.10818197393781,-5.75514770191749,-6.2676715750862,8.50389751487218,-1.35865195604145,0.144679212442771,-6.79170182838493,3.73178333688926,11.5377991145121,3.64440664455471,1.54945813351703,0.654945810086646,-4.02783549413571,-1.68612101815628,4.6305460349589,0.671550522630597
-1,3.35703046621161,0.238966166486889,-0.569006555993307,0.842119581146899,-0.971025552768607,3.65615378805693,2.38304153443537,3.83147505247002,-7.35934152650534,-0.32756571956182,-1.22003471980626,-0.648616770405614,-2.28220717567858,2.74181504487236,-1.82904125514324,-1.8727411766217,-0.476930952352416,10.5714671922898,-3.73170584237509,5.40343642055146
-1,3.48144086580275,0.0795549395243926,-1.37307089513538,1.5430694784721,6.26899037210273,-0.0751712705790109,-4.46551354513384,8.91648741568965,-2.40389070001919,0.576075369631977,-1.14831603035123,4.4880059782909,7.44046780137032,2.86604079294307,2.69389856214477,5.06949182423994,-1.49441218304687,-1.49324479231305,0.195196451655965,3.08636309363252
-1,-0.0954233568825262,7.40835094563513,-1.20896787113873,3.92637273221667,-3.92102711664258,-3.90569784455272,-0.601200447771346,2.45889419018033,-6.7430923538082,-3.19188850710063,-3.13268807646565,-3.19557676347937,1.05045803619617,0.674066811578115,-6.21389319949774,-3.71529685691792,-4.71126176187803,-2.04111797858138,4.55914123821503,-4.84218565327665
-1,7.57393757669339,0.812250930295597,3.01482995900634,0.89368723235015,-2.19719235892648,8.10711950593315,-1.92075914428632,1.35839216433796,-2.02929219950848,6.97828101374197,2.74305379862617,-3.98717712572674,-0.101639956414223,8.93986127361693,1.93148761832036,-3.89731934727324,4.79692505559112,6.66792674768013,-1.52416740807188,-0.448580555176646
-1,0.404602713842028,0.50009358237962,-1.53821837647984,1.55390117889266,2.70909341591911,-4.83523863777063,-0.783307601483966,2.58817471250711,2.82138389741199,4.54417652859302,-2.19217079509331,1.82474387644777,6.95304359464621,-2.27195566557983,-4.15186745439288,2.94228997143121,0.110540587662688,-1.91798793753351,0.735287321005301,2.86762711555982
1,2.96429892342346,1.38285388619442,0.690768420365831,5.83166069132181,-5.42678230341044,5.97304701099645,-7.16165296389942,1.6769947849789,-1.00588766054885,6.51138513077068,1.46889904334475,3.57502744319625,6.28017268167751,-0.539033465648108,5.35897802121387,3.67872120034415,0.404945997026033,2.03006508328239,1.69331621874304,0.630598151538135
1,4.18243064042959,3.76419769954678,0.440415266952991,2.44558035758348,1.54258158158396,3.03180193416935,-0.0517755217429912,0.270805278726759,2.19717778287714,11.3179844175942,1.14387390557842,-5.34701471027476,9.87213891820585,2.90082346872935,1.80885411064655,1.21057758945908,9.25286811030846,1.29332485419903,1.357057019199,-0.387300428404753
1,-4.39341933634992,2.55368904414183,-3.61965876883124,-1.09418145338183,9.42827675795744,3.1770481951257,-6.59137087482467,8.76917628134106,3.88013110780553,10.2359928779876,3.58701184287324,-5.65489186368957,-0.491600319108479,1.4107993934862,4.1405961849682,2.05007586000736,5.31245449529482,3.79609236142132,8.22342804691998,5.76902902998567
-1,-0.141894022337709,3.2679883730356,4.26225208389012,7.78305707020812,-3.23680125423723,-1.31501410113615,-1.03038259283016,5.71387337264979,2.80871089089428,8.81036836285327,8.94568000503443,2.60287821368927,11.9907243531768,6.33330719681233,-0.310925706936387,8.87615488373884,7.69639749037693,8.23779055544052,1.1428267572258,4.68825442466978
-1,6.55745386414895,5.05051272136908,-1.75209937682693,4.03252304959516,-3.43286303357525,-8.01250231736466,-1.32796427586494,2.13583869970626,-2.19778082553385,-1.4322961293623,2.66903782500634,1.19151013510004,8.36910215859476,0.177653242215391,-5.86931480433215,3.99431592126413,3.0324257110864,10.4471828690014,-8.60851430909863,3.81728705631434
1,6.98986557587983,9.90811007074733,-1.61585649407083,6.06852225477133,5.85980183897236,1.49745175653573,1.92068856518292,3.33522192365126,0.0342626389529976,1.56002677877202,11.6043657915006,5.07936663209009,1.20280825799335,-2.66615005541285,5.69911598256729,3.12123608342242,8.41913481094629,11.5841154903444,4.33405725023899,5.24729710149794
-1,3.07994699331989,5.63079701065943,2.72101330719503,7.95852615947479,1.72653222600851,8.118397783754,-0.916722067520837,3.31226222232161,-3.97807106263266,-4.0332774471357,3.88852076123244,9.93623498607873,9.53867878883894,2.93656631241644,7.64337344910021,4.72138339126264,-3.16877353516806,-2.76795162130916,2.83637868875722,5.37668253921876
1,12.4666262092814,6.48731468195377,9.41989718880474,11.4104885011619,-3.19949651321137,11.7239331035929,9.52429269811769,-4.41348225886522,0.995448361423854,3.3392579561159,10.3981160855942,6.85561462415011,8.65392305846759,7.07386895259001,5.69599226445406,2.12531198820763,11.54408631499,8.46545797882696,0.950976144244907,6.66423309598082
1,16.0611536210917,5.67158158026633,-1.83431371343447,9.43982211786162,4.14642066593518,4.68000128588822,-4.18264233716522,8.78740779312706,3.83304634938141,-0.105701137545591,2.18856160226402,10.2191668882631,10.1712225836694,13.3865540601137,3.63601252483379,3.85441401222543,-1.09731365564344,11.0549610324743,0.845693433974682,5.89857361486811
-1,8.14331658843259,7.21504289640258,-0.364669601935634,6.48027715477133,0.278039535726163,3.26303367879855,8.14113129315134,3.94930021006005,-5.82844899938731,-1.38374813424222,1.29338721278191,4.67820348355735,0.559860626064413,-4.95323096195959,-0.410276116995881,-6.24733025104994,4.35700281779432,12.7007671921298,-2.53335417125136,1.75873879304949
1,2.4575409342308,0.336321101449496,-5.95267738670325,5.11180190851215,11.5815812413574,1.1587489994089,1.81706210339756,5.4613773005764,5.01035911804858,-2.20581889510731,7.90804466784902,6.14977305560711,3.84511472604751,6.81363109860195,-0.442990858960013,2.88002721460256,13.1278090942008,14.3388364921257,-7.57555335795152,8.72342066967582
-1,-1.75676839507923,2.37758958093185,2.27457539019648,8.5717462709883,-3.34161522580618,3.6502745929033,7.21704571875217,-1.04106325022452,-2.36600778431845,6.59641863432794,-3.18356325031803,1.92565833974822,17.9640931626651,-0.556726406658461,7.61390535713328,2.24836860215448,5.62156084267574,14.0096562096031,5.48251512679373,0.974603838157846
